 100639290,   381067,16247,16372,99,0, 0,255,255, 1, 0, 2, 7685, 7685,    65,   -40,375,375,1161261466,15335,15056,14597, 5, 5, 6, 6,10,12,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000131,  0,     0
 100711431,   706154,14965,14888, 9,0, 0, 23, 24, 6, 6, 2, 9682, 9669,    -4,   127, 36, 36,1110834178,13456,13069,13024, 5, 5, 5, 3, 3, 4,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000462,  1,    67
 107679816,   562650,15952,15665,17,0, 0, 53, 55, 3, 3, 2, 9378, 9353,   116,   -58, 56, 56,1161261369,14448,14018,14045,25,25,25, 5, 5, 8,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,5, 0, 0,  1000292,  1,    69
 112738102,   428146,15689,15846,16,0, 0, 55, 58, 4, 4, 2, 9474, 9442,    63,    21, 62, 63,1161273384,13610,12857,12717, 5, 5, 5, 3, 3, 3,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000172,  1,    72
 118008658,   714401,15993,16104,62,0, 0, 80, 59, 2, 2, 2, 9337, 9580,   119,  -111, 79, 75,1161273210,14668,14255,14153, 5, 5, 5, 4, 6, 8,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000474,  0,     0
 126962071,   612513,14613,14571,10,0, 0, 20, 29, 6, 6, 2, 9709, 9546,    57,    68, 35, 36, 713693339,13152,12765,12700, 5, 5, 5, 2, 2, 3,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000352,  1,    80
 135077819,   290478,14716,14688, 7,0, 0, 19, 29, 8, 8, 2, 9709, 9533,    28,  -117, 35, 36, 806836938,13233,12757,12715, 5, 5, 5, 3, 3, 3,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000074,  1,    86
 136736612,   532207,16122,15857,31,0,35, 87,101, 3, 3, 2, 8976, 8668,    39,    47, 74, 82, 916142303,14749,14384,14186, 5, 5, 5, 5, 7,10,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,8, 0, 0,  1000272,  0,     0
 145025752,   694602,13938,13872, 8,0, 0, 15, 15, 7, 7, 2, 9773, 9773,   -53,     8, 34, 34,1181050915,12513,12048,11959, 5, 5, 5, 2, 2, 2,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000447,  1,    91
 145616730,   319576,14939,14875, 5,0, 0, 26, 21, 6, 6, 2, 9675, 9728,   287,    78, 41, 41, 806863586,12943,12209,12012, 5, 5, 5, 3, 3, 2,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000087,  1,    92
 148185233,   620051,14670,14693, 7,0, 0, 21, 25, 7, 7, 2, 9720, 9675,     0,   244, 39, 39, 806850071,12112,11468,11245, 5, 5, 5, 3, 3, 2,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000360,  1,    96
 148426845,   669153,15072,15007, 6,0,34, 27, 32, 6, 6, 2, 9638, 9556,   -28,    -5, 41, 41, 806850048,13346,12891,12644, 5, 5, 5, 3, 3, 4,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,2, 0, 0,  1000417,  1,    97
 152121286,   656947,15231,15151, 7,0, 0, 25, 25, 5, 5, 2, 9651, 9651,    41,    90, 38, 38, 806850057,13915,13601,13383, 5, 5, 5, 3, 4, 4,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000401,  1,   101
 153178466,   415268,16270,16207,28,0, 0, 97, 86, 2, 2, 2, 8683, 8933,    79,    -3, 78, 72,1181077430,14448,13920,13770, 5, 2,25, 4,99, 6,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000166,  0,     0
 161003294,   436114,14793,14698,10,0, 0, 21, 23, 9, 9, 2, 9704, 9680,    96,    85, 37, 37, 707101873,12770,12210,12021, 5, 5, 5, 2, 3, 2,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000177,  0,     0
 184182144,   481721,15492,15394,15,0,34, 30, 38, 5, 5, 2, 9643, 9532,   205,   196, 45, 46, 769531472,13854,13361,13176, 5, 5, 5, 3, 3, 4,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,2, 0, 0,  1000222,  1,   117
 202231198,   381562,15499,15462,16,0, 0, 38, 40, 4, 4, 2, 9570, 9546,   -18,     9, 50, 50,1181103796,14008,13600,13448, 5, 5, 5, 3, 3, 4,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000132,  1,   124
 208863848,   615392,15556,15477,10,0, 0, 38, 35, 4, 4, 2, 9431, 9497,    90,   -16, 40, 40,1181103655,14807,14545,14573, 5, 5, 5, 4, 5,10,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000355,  1,   131
 209716396,   695704,15949,16225,22,0, 0, 64, 65, 2, 2, 2, 9052, 9039,   -26,   207, 57, 57,1181103601,14620,14112,13946, 5, 5, 5, 4, 4, 6,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000450,  0,     0
 209965849,   510680,16348,16263,99,0, 0,160,160, 1, 1, 2, 8283, 8270,   -74,   108,136,137, 728573107,14991,14426,14374, 5, 5, 5, 4, 7, 9,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000253,  0,     0
 216818421,   397180,10971,10944, 2,0, 0, 11, 11, 8, 8, 4, 9617, 9581,   -71,   -99, 14, 14, 728610939, 8893, 8219, 8042, 5, 5, 5, 3, 6, 4,13163,11338,20000,20000,20000, 99, 99, 99, 99, 99,2,3,1,0,0,0,0,0,0,1, 0, 0,  1000147,  1,   135
 220982763,   588932,16215,16297,99,0, 0,118,119, 1, 1, 2, 9565, 9561,   192,   431,144,144, 728598279,14958,14523,14274, 5, 5, 5, 5, 6, 8,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000315,  0,     0
 221103855,   438908,16166,16379,21,0, 0, 60, 62, 3, 3, 2, 9477, 9459,     0,   116, 71, 71, 728610906,14653,14083,14052, 5, 5, 5, 4, 5, 8,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000181,  0,     0
 225295662,   523284,15538,15931,21,0, 0, 43, 42, 3, 3, 2, 9489, 9502,   -15,   -61, 50, 50, 728610852,14395,13942,13958, 5, 5, 5, 4, 5, 7,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000264,  1,   139
 227045526,   441706,15023,14950, 7,0, 0, 29, 24, 6, 6, 2, 9614, 9688,   -19,   131, 41, 40, 922153033,12802,12071,11993, 5, 5, 5, 2, 3, 3,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000187,  1,   140
 227355770,   430538,15328,14554,58,5,35,255,255, 2, 2, 1, 9812, 9812,     0,     0,500,500,         0,20000,20000,20000, 0, 0, 0, 0, 0, 0,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,0,0,0,0,0,0,0,0,0,0, 0, 0,  1000174,  0,     0
 230432717,   249930,14985,14966, 5,0, 0, 24, 40, 5, 5, 2, 9657, 9335,   -22,   -40, 37, 40, 922203414,13657,13157,13134, 5, 5, 5, 3, 3, 5,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000049,  1,   143
 244072516,   287514,15630,15579, 9,0, 0, 34, 48, 4, 4, 2, 9604, 9366,   -58,   120, 47, 50, 806877285,13938,13444,13379, 5, 5, 5, 3, 4, 5,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000070,  1,   155
 256264251,   485876,13490,13450, 8,0, 0, 14, 14, 8, 8, 2, 9757, 9757,   -91,  -171, 31, 31,1181143811,11732,11177,11011, 5, 5, 5, 2, 2, 2,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000225,  1,   162
 275776993,   287726,15590,16014,37,0, 0, 68, 44, 3, 3, 2, 9118, 9524,    38,    96, 61, 55, 727852038,14365,13958,13746, 5, 5, 5, 3, 5, 5,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000071,  1,   172
 280797406,   623890,15318,15266, 7,0, 0, 27, 27, 4, 4, 2, 9632, 9632,    -9,   173, 39, 39, 727876759,13787,13359,13311, 5, 5, 5, 3, 3, 4,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000366,  1,   175
 281428099,   657418,15403,15441, 7,0, 0, 30, 29, 4, 4, 2, 9677, 9686,   -16,   -94, 49, 49, 727876739,12981,12258,12070, 5, 5, 5, 2, 2, 3,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000402,  1,   176
 284596508,   588728,15058,15110, 5,0, 0, 34, 25, 4, 4, 2, 9476, 9656,   -49,   -20, 39, 38,1181170439,13710,13248,13089, 5, 5, 5, 3, 2, 4,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000314,  1,   180
 292964247,   623338,16158,16046,17,0, 0, 48, 45, 3, 3, 2, 9415, 9453,  -101,   110, 53, 52,1181197901,13798,13026,12891, 5, 5, 5, 2, 3, 3,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000365,  1,   187
 317374360,   576649,15742,15552, 7,0, 0, 44, 55, 3, 3, 2, 9451, 9261,     1,   125, 50, 53,1329063042,14093,13719,13611, 5, 5, 5, 3, 2, 5,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000300,  1,   206
 317482007,   434390,16344,16460,99,0, 0,145,145, 1, 0, 2, 7445, 7445,   -30,   -98,375,375, 946635457,14987,14500,14524, 5, 5, 6, 5, 7,13,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000176,  0,     0
 320716863,   542521,15253,15236, 9,0, 0, 29, 26, 5, 4, 2, 9597, 9636,   -63,    35, 41, 41,1329063066,13486,12968,12894, 5, 5, 5, 3, 3, 3,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000281,  1,   209
 321050916,   709721,15760,15815,99,8, 0, 78, 77, 1, 1, 2, 8936, 8947, -1740, -2394, 67, 66,         0,20000,20000,20000, 0, 0, 0, 0, 0, 0,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000469,  0,     0
 325100866,   626306,16310,16352,99,0, 0,135,134, 1, 1, 2, 9419, 9424,   -52,   404,151,150, 946648371,14607,14016,13991, 5, 5, 5, 4, 5, 8,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000369,  0,     0
 326445604,   523228,15113,15316, 5,0, 0, 25, 33, 5, 5, 2, 9652, 9523,    25,     4, 39, 40, 946661284,14084,13746,13691, 5, 5, 5, 4, 5, 7,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000263,  1,   213
 339026751,   704441,16256,16270,10,0, 0, 77, 77, 3, 3, 2, 9161, 9161,   -15,   121, 70, 70, 870474155,14608,14175,13954, 5, 5, 5, 4, 7, 8,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000459,  0,     0
 349174451,   687726,14967,14971,10,0, 0, 24, 24, 7, 7, 2, 9651, 9651,    19,    35, 37, 37, 863284071,13411,12965,12895, 5, 5, 5, 3, 3, 4,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000438,  1,   229
 352092994,   620801,15955,15240,99,0, 0,255,255, 1, 0, 2, 7620, 7620,  -408,   107,375,375, 870486704,13721,13061,12702, 5, 5, 5, 2, 3, 4,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000362,  0,     0
 355741955,   445646,13560,13534, 5,0, 0, 15, 12,10,10, 2, 9714, 9763,   -89,    62, 29, 29, 870499677,12323,12045,11932, 5, 5, 5, 3, 2, 2,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000192,  1,   237
 368417406,   251038,14306,14272, 5,0, 0, 15, 15, 9, 9, 2, 9759, 9759,   102,    18, 35, 35, 843692537,13052,12557,12493, 5, 5, 5, 3, 3, 4,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000053,  1,   245
 368472018,   680969,13430,13384, 7,0, 0, 15, 15, 8, 8, 2, 9724, 9712,  -132,   248, 30, 30, 843653466,12069,11690,11627, 5, 5, 5, 2, 2, 2,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000429,  1,   246
 370475066,   488759,15228,15310,11,0, 0, 26, 26, 4, 4, 2, 9623, 9623,   -56,   117, 38, 38,1329117198,14040,13534,13499, 5, 5, 5, 3, 4, 4,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000226,  1,   251
 372826802,   604788,15487,15587,18,0, 0, 55, 42, 4, 4, 2, 9090, 9389,   -15,    20, 49, 45, 843666545,14280,13826,13741, 5, 5, 5, 4, 4, 7,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000332,  1,   253
 388170258,   409272,16412,16333,99,0, 0,132,108, 1, 1, 2, 9255, 9439,    -6,   162,129,123, 843731971,15374,15020,14960, 5, 5, 7, 7,10,19,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000161,  0,     0
 391696517,   326602,15668,15512, 9,0, 0, 38, 37, 4, 4, 2, 9583, 9604,   -44,   163, 52, 52, 946687513,13871,13188,13017, 5, 5, 5, 3, 4, 4,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000090,  1,   264
 392465746,   605291,14694,16055,90,0, 0,118, 49, 2, 2, 2, 8468, 9582,    77,   367, 97, 68, 843731829,14349,13687,13511, 5, 5, 5, 4, 5, 6,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000333,  1,   265
 392884834,   405497,15997,16118,19,0, 0, 53, 73, 4, 4, 2, 9536, 9283,    55,   240, 67, 72, 946687474,14655,14219,14005, 5, 5, 5, 3, 6, 8,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000153,  0,     0
 395316766,   189810,12651,12606, 4,0, 0, 11, 11,10,10, 2, 9752, 9752,    15,   109, 25, 25, 789747350,11291,11001,10891, 5, 5, 5, 2, 2, 2,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000032,  1,   267
 406013338,   586727,15770,15774,10,0, 0, 41, 34, 4, 4, 2, 9476, 9594,   -61,    57, 47, 46, 946713348,14342,13995,13812, 5, 5, 5, 3, 5, 6,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000312,  1,   274
 410120737,   500351,10987,10954, 2,0, 0, 11, 14, 8, 8, 4, 9633, 9513,  -666,   181, 15, 16, 946726928, 9439, 8928, 8791, 5, 5, 5, 2, 2, 2,12726,11608,20000,20000,20000, 99, 99, 99, 99, 99,2,3,1,0,0,0,0,0,0,1, 0, 0,  1000242,  1,   276
 424028143,   360541,14713,14699,13,0, 0, 25, 21, 6, 6, 2, 9611, 9679,  -119,   146, 36, 36, 728316569,13424,13060,12926, 5, 5, 5, 2, 3, 3,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000117,  1,   289
 433960707,   584440,15946,15830, 7,0, 0, 54, 62, 4, 4, 2, 9255, 9087,   108,   128, 52, 55, 728316440,14220,13546,13480, 5, 5, 5, 3, 4, 5,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000307,  1,   297
 442098218,   591424,15822,15892,18,0, 0, 42, 42, 4, 4, 2, 9507, 9507,  -176,   124, 50, 50, 728329669,14521,14155,14124, 5, 5, 5, 3, 6, 8,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000316,  1,   300
 447031808,    57955,15609,15769,11,0, 0, 46, 39, 7, 7, 2, 9442, 9554,  -102,    20, 51, 50, 728329963,14317,13924,13837, 5, 5, 5, 3, 5, 6,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000004,  1,   303
 447075010,   471803,16406,16342,99,0, 0,130,127, 1, 1, 2, 8209, 8298,   111,   343,113,107, 863310636,15398,15193,14969, 5, 6, 7, 6,10,18,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000211,  0,     0
 450436321,   333359,16160,16103, 7,0, 0, 74, 57, 3, 3, 2, 9463, 9617,   103,    89, 84, 81, 863323844,13617,12797,12622, 5, 5, 5, 3, 3, 3,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000094,  1,   305
 450452287,   648097,15930,15956,23,0, 0, 52, 72, 4, 3, 2, 9414, 9065,  -106,   -13, 58, 64, 863310523,14413,13956,13860, 5, 5, 5, 4, 5, 6,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000394,  1,   306
 451313731,   544918,16176,16187,12,0, 0, 58, 76, 4, 4, 2, 9762, 9709,   -47,   121,139,140, 863323727,13612,12869,12680, 5, 5, 5, 3, 3, 3,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000284,  0,     0
 453156747,   250765,16437,16524,99,0, 0,130,112, 1, 1, 2, 7854, 8340,   -16,   137,135, 94,1258763246,15225,14740,14917, 5, 5, 7, 6, 8,17,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000052,  0,     0
 457784820,   400410,15438,15368, 5,0, 0, 27, 35, 5, 5, 2, 9684, 9566,   -33,    74, 44, 46,1258763139,13749,13176,13184, 5, 5, 5, 3, 3, 4,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000148,  1,   315
 457945675,   531341,15965,16230,27,0, 0, 63,113, 4, 3, 2, 9511, 8797,   -90,    49, 76, 93, 863323729,14843,14416,14101, 5, 5, 5, 5, 6, 8,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000269,  0,     0
 459164909,   456931,15978,15732,10,0, 0, 42, 47, 4, 4, 2, 9544, 9460,   -87,   -49, 52, 53,1258763114,14532,14160,14117, 5, 5, 5, 4, 6, 8,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000200,  1,   317
 464703528,   695136,14510,14562, 7,0, 0, 21, 16, 9, 9, 2, 9675, 9732,   151,   459, 36, 35, 748581379,13079,12644,12526, 5, 5, 5, 2, 3, 3,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000449,  1,   323
 466100425,   586138,15515,15433, 9,0, 0, 36, 27, 5, 5, 2, 9529, 9663,  -126,   284, 45, 44, 748581448,13766,13201,13082, 5, 5, 5, 2, 3, 4,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,3,0,0,0,0,0,0,0,0,1, 0, 0,  1000310,  1,   325
 467426846,   675153,15567,15422,20,9, 0, 34, 32, 5, 5, 2, 9584, 9607,  -973,  1195, 46, 46,1258762958,14309,13818,13828, 5, 5, 5, 4, 5, 6,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,4,0,0,0,0,0,0,0,0,1, 0, 0,  1000422,  0,     0
 482048358,   612351,14577,14326,18,5, 0, 44, 84, 5, 2, 1, 9836, 9836,     0,     0,500,500, 864225241,11681,11793,11589, 2,28,28,99,27,26,20000,20000,20000,20000,20000, 99, 99, 99, 99, 99,0,0,0,0,0,0,0,0,0,0, 0, 0,  1000351,  0,     0
 484714454,   607563, 9274, 9290, 3,0, 0, 11, 13,10, 4, 9, 9099, 9110,   -99,    32, 11, 14, 864225254, 6896, 6439, 6260, 5, 5, 5, 2, 4, 2,10154, 8870,20000,20000,20000, 99, 99, 99, 99, 99,2,3,1,0,0,0,0,0,0,1, 0, 0,  1000341,  1,   337
